630,9
631,8
631,11
631,14
632,8
633,8
633,11
633,5
634,11
634,5
634,6
635,7
635,2
635,9
636,8
636,14
637,4
637,14
637,3
638,16
638,11
639,11
639,5
639,4
640,8
641,13
641,11
642,8
642,11
642,6
643,8
643,17
644,11
644,15
644,18
645,11
645,5
645,3
646,11
647,8
647,11
648,10
648,5
648,6
649,11
649,14
650,1
650,8
650,10
651,11
651,5
651,19
652,16
652,11
652,4
653,5
653,4
653,6
654,8
654,12
655,11
656,13
656,16
656,11
657,11
658,1
658,2
658,8
659,16
659,11
659,4
660,11
661,1
661,8
661,16
662,8
662,11
662,14
663,16
663,11
663,4
664,1
664,8
664,16
665,11
666,11
666,14
667,16
667,11
667,4
668,2
668,8
668,14
669,8
669,16
669,11
670,2
670,11
670,6
671,13
671,16
671,11
672,16
672,11
672,6
673,11
673,15
673,6
674,1
674,2
674,3
675,1
675,8
676,5
677,1
677,16
677,4
678,8
678,14
679,8
680,1
680,11
680,6
681,1
681,2
681,3
682,11
682,4
682,6
683,8
683,11
683,14
684,1
684,10
684,5
685,11
685,14
686,13
686,11
687,13
687,11
688,1
688,2
688,3
689,7
689,2
689,8
690,11
690,4
690,6
691,1
691,5
691,3
692,11
692,14
693,13
693,11
694,1
694,2
694,11
695,2
695,11
695,10
696,11
696,9
697,8
697,11
697,14
698,11
698,14
698,3
699,1
699,2
699,6
700,8
700,14
701,16
701,11
701,5
702,8
702,10
703,1
703,8
703,16
704,2
704,11
704,14
705,1
705,16
705,11
706,16
706,5
706,6
707,14
707,3
707,6
708,8
708,11
708,14
709,16
709,11
710,16
710,11
710,4
711,1
711,2
711,3
712,7
712,10
713,7
713,2
713,8
714,11
714,4
714,18
715,8
715,14
716,7
716,8
716,9
717,8
718,5
718,4
718,6
719,1
719,2
719,11
720,8
721,11
722,2
722,13
722,11
723,8
724,5
724,6
725,1
725,11
725,9
726,8
726,10
726,5
727,8
727,14
728,11
728,4
728,14
729,1
729,2
729,8
730,6
731,8
732,2
732,8
732,3
733,8
733,11
733,10
734,4
734,6
735,8
735,11
736,2
736,11
736,9
737,5
737,6
738,1
738,11
738,14
739,11
739,14
740,1
740,2
740,10
741,8
742,1
742,13
742,11
743,11
743,4
743,14
744,2
744,11
744,17
745,11
745,12
745,14
746,8
746,14
746,17
747,6
748,8
748,11
748,14
749,5
749,6
750,2
750,9
750,10
751,16
751,11
751,4
752,5
752,4
753,8
753,16
753,11
754,1
754,8
754,14
755,13
755,11
755,15
756,2
756,11
757,11
757,6
758,11
759,1
759,2
759,10
760,1
760,13
760,11
761,11
761,12
762,8
762,11
763,11
763,6
763,18
764,1
764,4
764,6
765,5
765,3
765,6
766,8
766,11
766,14
767,1
767,3
768,1
768,2
768,10
769,11
769,4
769,14
770,11
771,1
771,2
771,6
772,1
772,16
772,6
773,7
773,1
773,2
774,11
774,10
774,4
775,11
775,3
776,7
776,2
776,8
777,5
777,6
778,1
778,6
779,8
780,13
780,11
781,1
781,4
781,6
782,1
782,4
782,3
783,16
783,11
783,6
784,8
784,14
785,8
785,11
785,14
786,13
786,11
786,6
787,11
788,1
788,2
788,9
789,7
789,8
789,9
790,1
790,16
790,11
791,8
792,8
792,16
792,6
793,8
793,14
794,7
794,8
794,11
795,1
795,16
795,6
796,8
796,14
797,2
797,13
797,11
798,7
798,2
798,8
799,16
799,11
799,4
800,1
800,8
800,3
801,8
801,10
801,5
802,8
802,16
803,7
803,1
803,2
804,1
804,11
804,6
805,10
805,5
806,16
806,11
806,6
807,1
807,2
807,10
808,8
808,11
808,14
809,13
809,11
809,14
810,1
810,11
810,15
811,1
811,2
811,8
812,5
812,6
813,5
813,4
813,6
814,8
814,14
815,7
815,2
815,8
816,16
816,11
816,4
817,16
817,11
817,4
818,2
818,13
818,11
819,5
819,4
819,6
820,5
820,6
821,11
821,14
821,18
822,2
822,10
822,4
823,1
823,2
823,3
824,13
824,11
825,11
825,6
826,5
826,6
827,11
827,5
827,6
828,1
828,2
828,10
829,1
829,5
829,6
830,8
831,11
831,20
832,8
832,9
833,11
833,14
834,1
834,2
834,8
835,8
836,4
836,14
836,6
837,16
837,11
838,1
838,8
839,16
839,11
839,4
840,13
840,11
840,14
841,8
841,16
842,11
842,6
843,11
844,7
844,2
844,8
845,1
845,6
846,11
846,6
847,7
847,2
847,8
848,16
848,11
848,4
849,6
850,13
850,11
850,20
851,16
851,11
851,6
852,11
852,12
853,16
853,11
853,6
854,11
854,14
855,7
855,1
855,2
856,8
856,11
857,1
857,2
857,11
858,13
858,16
858,11
859,5
860,13
860,11
860,4
861,11
861,14
862,7
862,11
862,14
863,8
863,9
864,11
865,4
865,6
866,11
866,10
866,5
867,11
867,14
868,13
868,11
868,15
869,8
869,9
870,1
870,2
870,6
871,8
871,11
872,1
872,2
872,10
873,1
873,6
874,11
874,14
875,8
875,11
875,14
876,11
876,5
876,3
877,8
877,5
877,14
878,11
879,1
879,2
879,3
880,1
880,2
880,10
881,1
881,2
881,11
882,13
882,8
882,11
883,11
883,4
883,14
884,7
884,2
884,8
885,11
885,14
885,3
886,11
887,11
887,10
888,11
888,14
889,8
889,5
889,6
890,8
890,11
890,14
891,16
891,11
892,8
892,14
893,1
893,11
893,9
894,8
894,11
894,14
895,1
895,6
895,18
896,1
896,8
896,5
897,13
897,11
897,20
898,2
898,8
898,11
899,8
899,14
900,8
900,14
901,8
901,11
901,14
902,1
902,2
902,16
903,8
903,14
904,7
904,1
904,2
905,1
905,16
905,3
906,11
907,8
907,11
907,14
908,16
908,6
909,8
909,5
909,3
910,11
910,6
911,11
911,10
911,5
912,6
913,2
913,11
913,9
914,4
914,3
914,6
915,13
915,16
915,11
916,11
916,10
916,5
917,1
917,2
917,6
918,16
918,11
918,5
919,16
919,11
919,10
920,2
920,9
920,10
921,1
921,2
921,11
922,1
922,8
922,5
923,8
923,11
923,9
924,1
924,6
925,1
925,2
925,3
926,2
926,11
926,10
927,11
928,11
929,8
930,11
931,8
931,11
931,12
932,11
932,10
932,12
933,11
934,6
935,8
935,5
936,1
936,8
936,20
937,5
938,8
938,11
939,1
939,11
939,6
940,11
940,14
941,5
941,4
942,2
942,11
942,10
943,6
944,8
944,14
945,1
945,3
945,6
946,10
946,4
946,6
947,13
947,11
948,16
948,11
949,1
949,2
949,3
950,2
951,8
951,11
952,8
952,11
953,8
953,11
953,14
954,2
954,8
954,11
955,1
955,3
955,6
956,8
956,14
957,1
957,10
957,5
958,16
958,11
958,6
959,1
959,11
959,6
960,16
960,11
960,4
961,16
961,11
961,4
962,11
962,3
962,6
963,13
963,11
963,15
964,16
964,5
964,6
965,11
966,11
966,4
966,6
967,2
967,13
968,2
968,13
968,16
969,1
969,5
969,6
970,1
970,2
970,17
971,5
971,6
972,11
972,4
972,6
973,8
973,11
973,19
974,5
974,4
975,13
975,11
975,20
976,8
976,9
976,14
977,11
977,4
977,6
978,8
979,11
980,11
980,6
981,13
981,11
981,9
982,8
982,11
982,9
983,11
983,10
983,19
984,8
985,2
985,9
986,2
986,8
986,10
987,5
987,6
988,11
988,14
989,5
990,13
990,11
990,15
991,1
991,2
991,10
992,11
992,9
992,12
993,8
993,11
993,14
994,1
994,2
994,5
995,8
996,16
996,11
996,4
997,5
998,11
998,12
998,14
999,2
999,8
1000,8
1000,9
1000,10
